E=500
    6.00   0.87229E+04   0.93906E-06   0.35010E-06  -0.37376E-06   0.10443E+00
    6.20   0.72297E+04   0.96281E-06   0.37136E-06  -0.47793E-06   0.10790E+00
    6.40   0.60025E+04   0.10756E-05   0.39266E-06  -0.46721E-06   0.11137E+00
    6.60   0.49911E+04   0.11829E-05   0.41393E-06  -0.46693E-06   0.11483E+00
    6.80   0.41553E+04   0.12271E-05   0.43513E-06  -0.56670E-06   0.11830E+00
    7.00   0.34631E+04   0.13014E-05   0.45617E-06  -0.62941E-06   0.12176E+00
    7.20   0.28888E+04   0.14233E-05   0.47699E-06  -0.62108E-06   0.12522E+00
    7.40   0.24115E+04   0.15119E-05   0.49751E-06  -0.67338E-06   0.12868E+00
    7.60   0.20141E+04   0.15784E-05   0.51766E-06  -0.77414E-06   0.13214E+00
    7.80   0.16830E+04   0.16846E-05   0.53736E-06  -0.81069E-06   0.13559E+00
    8.00   0.14068E+04   0.18021E-05   0.55653E-06  -0.83102E-06   0.13905E+00
    8.20   0.11762E+04   0.18891E-05   0.57508E-06  -0.92100E-06   0.14250E+00
    8.40   0.98353E+03   0.19818E-05   0.59294E-06  -0.10098E-05   0.14595E+00
    8.60   0.82252E+03   0.21031E-05   0.61003E-06  -0.10434E-05   0.14940E+00
    8.80   0.68792E+03   0.22156E-05   0.62627E-06  -0.11046E-05   0.15285E+00
    9.00   0.57538E+03   0.23123E-05   0.64159E-06  -0.12158E-05   0.15629E+00
    9.20   0.48129E+03   0.24259E-05   0.65594E-06  -0.12945E-05   0.15974E+00
    9.40   0.40262E+03   0.25519E-05   0.66928E-06  -0.13483E-05   0.16318E+00
    9.60   0.33688E+03   0.26642E-05   0.68160E-06  -0.14508E-05   0.16662E+00
    9.80   0.28194E+03   0.27747E-05   0.69289E-06  -0.15710E-05   0.17006E+00
   10.00   0.23606E+03   0.29012E-05   0.70321E-06  -0.16520E-05   0.17349E+00
   10.20   0.19777E+03   0.30277E-05   0.71265E-06  -0.17416E-05   0.17693E+00
   10.40   0.16581E+03   0.31444E-05   0.72137E-06  -0.18760E-05   0.18036E+00
   10.60   0.13917E+03   0.32674E-05   0.72957E-06  -0.19989E-05   0.18379E+00
   10.80   0.11696E+03   0.33997E-05   0.73756E-06  -0.20960E-05   0.18721E+00
   11.00   0.98464E+02   0.35265E-05   0.74573E-06  -0.22220E-05   0.19064E+00
   11.20   0.83064E+02   0.36498E-05   0.75453E-06  -0.23696E-05   0.19406E+00
   11.40   0.70246E+02   0.37811E-05   0.76454E-06  -0.24904E-05   0.19748E+00
   11.60   0.59580E+02   0.39148E-05   0.77641E-06  -0.26049E-05   0.20090E+00
   11.80   0.50704E+02   0.40427E-05   0.79085E-06  -0.27444E-05   0.20431E+00
   12.00   0.43315E+02   0.41720E-05   0.80860E-06  -0.28769E-05   0.20773E+00
   12.20   0.37162E+02   0.43069E-05   0.83043E-06  -0.29829E-05   0.21114E+00
   12.40   0.32031E+02   0.44398E-05   0.85703E-06  -0.30904E-05   0.21454E+00
   12.60   0.27746E+02   0.45693E-05   0.88901E-06  -0.32001E-05   0.21795E+00
   12.80   0.24161E+02   0.47019E-05   0.92681E-06  -0.32862E-05   0.22135E+00
   13.00   0.21153E+02   0.48366E-05   0.97069E-06  -0.33535E-05   0.22475E+00
   13.20   0.18621E+02   0.49677E-05   0.10207E-05  -0.34142E-05   0.22815E+00
   13.40   0.16479E+02   0.50978E-05   0.10765E-05  -0.34584E-05   0.23154E+00
   13.60   0.14660E+02   0.52305E-05   0.11378E-05  -0.34834E-05   0.23493E+00
   13.80   0.13105E+02   0.53621E-05   0.12039E-05  -0.34955E-05   0.23832E+00
   14.00   0.11767E+02   0.54906E-05   0.12740E-05  -0.34912E-05   0.24171E+00
   14.20   0.10609E+02   0.56193E-05   0.13473E-05  -0.34742E-05   0.24509E+00
   14.40   0.95980E+01   0.57487E-05   0.14228E-05  -0.34525E-05   0.24847E+00
   14.60   0.87091E+01   0.58755E-05   0.14996E-05  -0.34178E-05   0.25185E+00
   14.80   0.79214E+01   0.60000E-05   0.15769E-05  -0.33696E-05   0.25522E+00
   15.00   0.72180E+01   0.61246E-05   0.16539E-05  -0.33261E-05   0.25859E+00
E=600
    1.00   0.17183E+08  -0.47674E-05  -0.41527E-08  -0.47482E-05   0.17434E-01
    1.20   0.83324E+07   0.36843E-05  -0.16606E-08   0.37627E-05   0.20934E-01
    1.40   0.45126E+07   0.36663E-06   0.26315E-08   0.32989E-06   0.24411E-01
    1.60   0.26471E+07  -0.16645E-06   0.86890E-08  -0.29895E-06   0.27894E-01
    1.80   0.16490E+07  -0.23804E-06   0.16432E-07  -0.21932E-06   0.31386E-01
    2.00   0.10763E+07  -0.17450E-06   0.25759E-07  -0.15941E-06   0.34871E-01
    2.20   0.72905E+06   0.48910E-06   0.36561E-07   0.35016E-06   0.38355E-01
    2.40   0.50887E+06   0.25068E-06   0.48731E-07   0.12024E-06   0.41840E-01
    2.60   0.36406E+06  -0.26005E-06   0.62165E-07  -0.33920E-06   0.45326E-01
    2.80   0.26586E+06   0.13981E-06   0.76767E-07  -0.16897E-07   0.48809E-01
    3.00   0.19753E+06   0.46762E-06   0.92445E-07   0.23883E-06   0.52292E-01
    3.20   0.14893E+06   0.11247E-06   0.10912E-06  -0.12076E-06   0.55775E-01
    3.40   0.11371E+06   0.28361E-07   0.12670E-06  -0.23982E-06   0.59257E-01
    3.60   0.87752E+05   0.38150E-06   0.14512E-06   0.46115E-07   0.62738E-01
    3.80   0.68354E+05   0.40322E-06   0.16431E-06   0.16550E-07   0.66218E-01
    4.00   0.53675E+05   0.20245E-06   0.18419E-06  -0.23713E-06   0.69698E-01
    4.20   0.42444E+05   0.32384E-06   0.20471E-06  -0.17596E-06   0.73177E-01
    4.40   0.33769E+05   0.52093E-06   0.22580E-06  -0.36482E-07   0.76655E-01
    4.60   0.27009E+05   0.45631E-06   0.24739E-06  -0.17633E-06   0.80132E-01
    4.80   0.21703E+05   0.41929E-06   0.26942E-06  -0.29562E-06   0.83608E-01
    5.00   0.17509E+05   0.57996E-06   0.29182E-06  -0.19642E-06   0.87083E-01
    5.20   0.14175E+05   0.66470E-06   0.31452E-06  -0.18537E-06   0.90557E-01
    5.40   0.11511E+05   0.62557E-06   0.33746E-06  -0.33083E-06   0.94030E-01
    5.60   0.93718E+04   0.68932E-06   0.36057E-06  -0.35609E-06   0.97502E-01
    5.80   0.76472E+04   0.82402E-06   0.38376E-06  -0.29047E-06   0.10097E+00
    6.00   0.62517E+04   0.86189E-06   0.40697E-06  -0.35931E-06   0.10444E+00
    6.20   0.51191E+04   0.87957E-06   0.43010E-06  -0.46651E-06   0.10791E+00
    6.40   0.41972E+04   0.98601E-06   0.45307E-06  -0.44873E-06   0.11138E+00
    6.60   0.34450E+04   0.10867E-05   0.47580E-06  -0.44166E-06   0.11484E+00
    6.80   0.28301E+04   0.11240E-05   0.49818E-06  -0.54478E-06   0.11831E+00
    7.00   0.23265E+04   0.11913E-05   0.52011E-06  -0.60699E-06   0.12177E+00
    7.20   0.19135E+04   0.13059E-05   0.54151E-06  -0.58931E-06   0.12523E+00
    7.40   0.15744E+04   0.13869E-05   0.56226E-06  -0.63936E-06   0.12869E+00
    7.60   0.12957E+04   0.14456E-05   0.58225E-06  -0.74439E-06   0.13215E+00
    7.80   0.10666E+04   0.15439E-05   0.60139E-06  -0.77594E-06   0.13560E+00
    8.00   0.87803E+03   0.16531E-05   0.61958E-06  -0.78812E-06   0.13906E+00
    8.20   0.72287E+03   0.17316E-05   0.63671E-06  -0.88040E-06   0.14251E+00
    8.40   0.59517E+03   0.18157E-05   0.65272E-06  -0.97092E-06   0.14596E+00
    8.60   0.49008E+03   0.19282E-05   0.66754E-06  -0.99610E-06   0.14941E+00
    8.80   0.40362E+03   0.20316E-05   0.68115E-06  -0.10527E-05   0.15286E+00
    9.00   0.33252E+03   0.21191E-05   0.69354E-06  -0.11672E-05   0.15631E+00
    9.20   0.27407E+03   0.22234E-05   0.70478E-06  -0.12418E-05   0.15975E+00
    9.40   0.22605E+03   0.23398E-05   0.71500E-06  -0.12850E-05   0.16319E+00
    9.60   0.18663E+03   0.24423E-05   0.72438E-06  -0.13837E-05   0.16663E+00
    9.80   0.15428E+03   0.25430E-05   0.73324E-06  -0.15002E-05   0.17007E+00
   10.00   0.12776E+03   0.26594E-05   0.74198E-06  -0.15669E-05   0.17351E+00
   10.20   0.10602E+03   0.27758E-05   0.75114E-06  -0.16399E-05   0.17694E+00
   10.40   0.88221E+02   0.28822E-05   0.76139E-06  -0.17592E-05   0.18037E+00
   10.60   0.73644E+02   0.29949E-05   0.77351E-06  -0.18585E-05   0.18380E+00
   10.80   0.61710E+02   0.31166E-05   0.78840E-06  -0.19224E-05   0.18723E+00
   11.00   0.51936E+02   0.32328E-05   0.80701E-06  -0.20102E-05   0.19065E+00
   11.20   0.43927E+02   0.33454E-05   0.83033E-06  -0.21106E-05   0.19408E+00
   11.40   0.37356E+02   0.34659E-05   0.85927E-06  -0.21741E-05   0.19750E+00
   11.60   0.31956E+02   0.35888E-05   0.89460E-06  -0.22230E-05   0.20091E+00
   11.80   0.27507E+02   0.37058E-05   0.93690E-06  -0.22843E-05   0.20433E+00
   12.00   0.23829E+02   0.38241E-05   0.98645E-06  -0.23287E-05   0.20774E+00
   12.20   0.20776E+02   0.39481E-05   0.10432E-05  -0.23457E-05   0.21115E+00
   12.40   0.18228E+02   0.40700E-05   0.11068E-05  -0.23572E-05   0.21456E+00
   12.60   0.16088E+02   0.41884E-05   0.11765E-05  -0.23609E-05   0.21797E+00
   12.80   0.14278E+02   0.43100E-05   0.12515E-05  -0.23479E-05   0.22137E+00
   13.00   0.12734E+02   0.44336E-05   0.13306E-05  -0.23269E-05   0.22477E+00
   13.20   0.11407E+02   0.45538E-05   0.14126E-05  -0.22966E-05   0.22816E+00
   13.40   0.10255E+02   0.46729E-05   0.14964E-05  -0.22561E-05   0.23156E+00
   13.60   0.92463E+01   0.47946E-05   0.15809E-05  -0.22189E-05   0.23495E+00
   13.80   0.83548E+01   0.49154E-05   0.16650E-05  -0.21807E-05   0.23834E+00
   14.00   0.75604E+01   0.50330E-05   0.17478E-05  -0.21289E-05   0.24172E+00
   14.20   0.68470E+01   0.51510E-05   0.18286E-05  -0.20821E-05   0.24511E+00
   14.40   0.62022E+01   0.52697E-05   0.19069E-05  -0.20516E-05   0.24849E+00
   14.60   0.56161E+01   0.53859E-05   0.19820E-05  -0.20130E-05   0.25186E+00
   14.80   0.50810E+01   0.54999E-05   0.20537E-05  -0.19664E-05   0.25524E+00
   15.00   0.45909E+01   0.56142E-05   0.21216E-05  -0.19423E-05   0.25861E+00
E=650
    1.00   0.14666E+08  -0.47663E-05  -0.33314E-08  -0.47532E-05   0.17435E-01
    1.20   0.71069E+07   0.36822E-05   0.23907E-09   0.37922E-05   0.20936E-01
    1.40   0.38437E+07   0.36351E-06   0.59016E-08   0.32097E-06   0.24412E-01
    1.60   0.22502E+07  -0.16962E-06   0.13578E-07  -0.32764E-06   0.27896E-01
    1.80   0.13982E+07  -0.24226E-06   0.23149E-07  -0.21693E-06   0.31388E-01
    2.00   0.90967E+06  -0.17991E-06   0.34480E-07  -0.15723E-06   0.34874E-01
    2.20   0.61385E+06   0.48255E-06   0.47433E-07   0.33075E-06   0.38357E-01
    2.40   0.42661E+06   0.24265E-06   0.61879E-07   0.10288E-06   0.41843E-01
    2.60   0.30374E+06  -0.26958E-06   0.77693E-07  -0.35075E-06   0.45329E-01
    2.80   0.22062E+06   0.12869E-06   0.94761E-07  -0.35238E-07   0.48812E-01
    3.00   0.16297E+06   0.45451E-06   0.11298E-06   0.21520E-06   0.52295E-01
    3.20   0.12210E+06   0.97222E-07   0.13224E-06  -0.14726E-06   0.55778E-01
    3.40   0.92587E+05   0.11002E-07   0.15246E-06  -0.27084E-06   0.59261E-01
    3.60   0.70935E+05   0.36171E-06   0.17355E-06   0.12794E-07   0.62742E-01
    3.80   0.54829E+05   0.38067E-06   0.19542E-06  -0.21841E-07   0.66223E-01
    4.00   0.42703E+05   0.17710E-06   0.21799E-06  -0.28559E-06   0.69703E-01
    4.20   0.33477E+05   0.29555E-06   0.24118E-06  -0.22906E-06   0.73182E-01
    4.40   0.26393E+05   0.48932E-06   0.26491E-06  -0.91695E-07   0.76660E-01
    4.60   0.20909E+05   0.42118E-06   0.28908E-06  -0.24337E-06   0.80137E-01
    4.80   0.16634E+05   0.38057E-06   0.31363E-06  -0.37550E-06   0.83614E-01
    5.00   0.13280E+05   0.53738E-06   0.33846E-06  -0.27979E-06   0.87089E-01
    5.20   0.10634E+05   0.61795E-06   0.36347E-06  -0.27680E-06   0.90563E-01
    5.40   0.85379E+04   0.57450E-06   0.38858E-06  -0.44098E-06   0.94036E-01
    5.60   0.68694E+04   0.63379E-06   0.41369E-06  -0.47855E-06   0.97508E-01
    5.80   0.55368E+04   0.76373E-06   0.43868E-06  -0.41879E-06   0.10098E+00
    6.00   0.44692E+04   0.79659E-06   0.46345E-06  -0.50508E-06   0.10445E+00
    6.20   0.36116E+04   0.80915E-06   0.48789E-06  -0.63487E-06   0.10792E+00
    6.40   0.29212E+04   0.91023E-06   0.51186E-06  -0.62851E-06   0.11138E+00
    6.60   0.23644E+04   0.10053E-05   0.53524E-06  -0.63420E-06   0.11485E+00
    6.80   0.19146E+04   0.10368E-05   0.55791E-06  -0.76361E-06   0.11831E+00
    7.00   0.15509E+04   0.10982E-05   0.57973E-06  -0.84839E-06   0.12178E+00
    7.20   0.12566E+04   0.12065E-05   0.60056E-06  -0.84303E-06   0.12524E+00
    7.40   0.10183E+04   0.12811E-05   0.62029E-06  -0.91470E-06   0.12870E+00
    7.60   0.82518E+03   0.13332E-05   0.63880E-06  -0.10498E-05   0.13216E+00
    7.80   0.66878E+03   0.14247E-05   0.65597E-06  -0.10998E-05   0.13561E+00
    8.00   0.54209E+03   0.15270E-05   0.67176E-06  -0.11260E-05   0.13907E+00
    8.20   0.43951E+03   0.15983E-05   0.68612E-06  -0.12440E-05   0.14252E+00
    8.40   0.35648E+03   0.16752E-05   0.69908E-06  -0.13578E-05   0.14597E+00
    8.60   0.28933E+03   0.17801E-05   0.71074E-06  -0.13912E-05   0.14942E+00
    8.80   0.23505E+03   0.18760E-05   0.72130E-06  -0.14570E-05   0.15287E+00
    9.00   0.19121E+03   0.19556E-05   0.73108E-06  -0.15851E-05   0.15632E+00
    9.20   0.15582E+03   0.20520E-05   0.74054E-06  -0.16585E-05   0.15976E+00
    9.40   0.12729E+03   0.21603E-05   0.75032E-06  -0.16865E-05   0.16320E+00
    9.60   0.10429E+03   0.22546E-05   0.76120E-06  -0.17685E-05   0.16664E+00
    9.80   0.85755E+02   0.23469E-05   0.77417E-06  -0.18577E-05   0.17008E+00
   10.00   0.70828E+02   0.24549E-05   0.79035E-06  -0.18772E-05   0.17352E+00
   10.20   0.58799E+02   0.25627E-05   0.81095E-06  -0.18904E-05   0.17695E+00
   10.40   0.49099E+02   0.26604E-05   0.83720E-06  -0.19377E-05   0.18038E+00
   10.60   0.41266E+02   0.27642E-05   0.87025E-06  -0.19491E-05   0.18381E+00
   10.80   0.34925E+02   0.28771E-05   0.91101E-06  -0.19145E-05   0.18724E+00
   11.00   0.29776E+02   0.29843E-05   0.96010E-06  -0.18937E-05   0.19066E+00
   11.20   0.25577E+02   0.30878E-05   0.10177E-05  -0.18755E-05   0.19409E+00
   11.40   0.22134E+02   0.31993E-05   0.10836E-05  -0.18256E-05   0.19751E+00
   11.60   0.19291E+02   0.33129E-05   0.11570E-05  -0.17702E-05   0.20092E+00
   11.80   0.16925E+02   0.34207E-05   0.12369E-05  -0.17278E-05   0.20434E+00
   12.00   0.14939E+02   0.35298E-05   0.13220E-05  -0.16844E-05   0.20775E+00
   12.20   0.13253E+02   0.36444E-05   0.14107E-05  -0.16465E-05   0.21116E+00
   12.40   0.11809E+02   0.37570E-05   0.15016E-05  -0.16228E-05   0.21457E+00
   12.60   0.10557E+02   0.38661E-05   0.15933E-05  -0.16074E-05   0.21798E+00
   12.80   0.94612E+01   0.39784E-05   0.16844E-05  -0.16125E-05   0.22138E+00
   13.00   0.84927E+01   0.40927E-05   0.17738E-05  -0.16459E-05   0.22478E+00
   13.20   0.76291E+01   0.42035E-05   0.18607E-05  -0.16875E-05   0.22818E+00
   13.40   0.68534E+01   0.43133E-05   0.19443E-05  -0.17435E-05   0.23157E+00
   13.60   0.61525E+01   0.44258E-05   0.20241E-05  -0.18413E-05   0.23496E+00
   13.80   0.55161E+01   0.45373E-05   0.20995E-05  -0.19628E-05   0.23835E+00
   14.00   0.49367E+01   0.46458E-05   0.21704E-05  -0.20853E-05   0.24174E+00
   14.20   0.44080E+01   0.47547E-05   0.22363E-05  -0.22412E-05   0.24512E+00
   14.40   0.39254E+01   0.48644E-05   0.22971E-05  -0.24454E-05   0.24850E+00
   14.60   0.34851E+01   0.49716E-05   0.23526E-05  -0.26580E-05   0.25188E+00
   14.80   0.30838E+01   0.50768E-05   0.24026E-05  -0.28803E-05   0.25525E+00
   15.00   0.27189E+01   0.51824E-05   0.24469E-05  -0.31579E-05   0.25863E+00
E=700
    1.00   0.12664E+08  -0.47679E-05  -0.22133E-08  -0.47627E-05   0.17436E-01
    1.20   0.61303E+07   0.36809E-05   0.25659E-08   0.38264E-05   0.20937E-01
    1.40   0.33099E+07   0.36143E-06   0.97298E-08   0.31393E-06   0.24414E-01
    1.60   0.19332E+07  -0.17257E-06   0.19152E-07  -0.35532E-06   0.27898E-01
    1.80   0.11976E+07  -0.24600E-06   0.30671E-07  -0.20977E-06   0.31389E-01
    2.00   0.77637E+06  -0.18448E-06   0.44117E-07  -0.14742E-06   0.34876E-01
    2.20   0.52170E+06   0.47693E-06   0.59326E-07   0.32206E-06   0.38359E-01
    2.40   0.36084E+06   0.23580E-06   0.76142E-07   0.10039E-06   0.41845E-01
    2.60   0.25554E+06  -0.27776E-06   0.94422E-07  -0.34280E-06   0.45331E-01
    2.80   0.18453E+06   0.11909E-06   0.11403E-06  -0.27680E-07   0.48815E-01
    3.00   0.13544E+06   0.44330E-06   0.13485E-06   0.22519E-06   0.52298E-01
    3.20   0.10078E+06   0.84211E-07   0.15676E-06  -0.13267E-06   0.55782E-01
    3.40   0.75856E+05  -0.39282E-08   0.17966E-06  -0.25184E-06   0.59264E-01
    3.60   0.57660E+05   0.34472E-06   0.20344E-06   0.41199E-07   0.62745E-01
    3.80   0.44196E+05   0.36140E-06   0.22799E-06   0.13637E-07   0.66226E-01
    4.00   0.34118E+05   0.15538E-06   0.25322E-06  -0.24793E-06   0.69707E-01
    4.20   0.26497E+05   0.27123E-06   0.27902E-06  -0.18079E-06   0.73186E-01
    4.40   0.20685E+05   0.46224E-06   0.30529E-06  -0.27867E-07   0.76664E-01
    4.60   0.16219E+05   0.39111E-06   0.33192E-06  -0.17399E-06   0.80142E-01
